Muon_pt
11.0127
10.1629
25.3498
5.38393
15.7954
9.04164
22.7641
15.3056
29.0908
10.1012
19.6748
15.0144
28.408
11.563
15.8302
9.99929
18.8504
13.0689
10.9409
4.50503
17.4624
23.7064
29.709
6.72563
21.7535
12.9975
17.7484
9.94461
9.21993
26.1077
17.4399
17.5337
7.05467
28.8715
25.1677
25.8006
10.8397
16.4
8.72628
21.5677
10.3715
5.76721
29.2876
18.1171
20.0455
20.7564
8.18177
14.7241
24.9517
16.2965
6.02576
26.6329
13.5587
24.6645
22.4553
17.7518
20.2734
9.33472
12.7856
21.044
25.4877
7.89711
23.7631
17.5893
8.21121
18.2378
17.4844
24.5382
22.8005
16.3401
14.9705
18.9945
15.2058
23.7042
24.1092
10.8252
6.44931
24.3212
16.3577
29.0881
22.3552
5.48066
14.8385
8.90988
24.899
9.23985
15.0379
16.5443
13.1316
9.24162
21.6848
15.7132
20.8334
26.912
15.4885
26.3548
19.1694
22.5665
7.64536
18.1888
16.7455
15.4209
5.48626
7.11485
18.708
20.53
21.4669
11.2696
10.6107
16.5176
17.8796
10.3147
12.1604
27.0421
5.76444
12.4166
25.4077
16.7258
25.5177
20.0634
23.1828
27.1414
30.0877
18.2164
29.1614
21.8525
20.101
22.1586
9.07545
14.4591
27.6852
12.2694
9.71309
9.37951
21.2645
18.5827
28.9638
6.76103
28.3278
27.6358
19.5513
17.8516
27.4267
13.7697
29.4675
22.1107
27.2685
6.45085
21.9104
21.5485
14.8256
18.0342
29.7323
24.263
25.3316
23.4241
29.0298
9.14612
27.4816
13.1585
28.4746
16.0816
20.8939
6.87362
25.0197
27.7528
24.5799
21.8704
16.7065
27.6425
21.083
18.2551
8.27662
6.57854
20.0412
19.3127
13.9062
13.5912
22.8963
16.7806
21.2719
28.4038
15.6399
26.2233
22.3871
17.4076
16.6732
25.8352
17.5804
15.1236
5.26796
16.0184
27.6258
13.7132
20.2885
10.4149
15.8376
23.3432
9.81228
15.8348
6.35771
20.6413
14.9823
27.105
19.87
17.5449
4.85385
17.0861
29.1926
21.9725
27.779
4.78196
9.56546
22.4912
22.7837
11.6164
27.7805
9.99917
10.2802
23.2748
9.95975
24.0808
22.1476
19.1979
20.326
16.0475
21.2476
9.87797
27.015
23.9936
6.00432
9.40818
10.4234
20.2336
18.8738
7.15968
15.2043
23.2881
10.3896
27.1534
22.1256
12.6882
12.6362
29.445
25.0726
13.4881
24.7998
6.32768
12.6603
9.20184
22.8989
27.0836
14.6631
15.7597
7.12223
17.8736
11.6669
18.6346
12.0853
18.0041
27.8898
19.1795
27.3678
26.413
11.9938
12.2761
13.4493
9.61075
10.5736
12.5232
5.59183
8.52756
7.35299
9.42811
24.5679
14.2973
17.5985
29.3825
10.2526
5.68671
23.8686
22.2879
8.05672
11.3219
17.632
21.1468
7.08491
5.50496
11.1478
10.9652
26.6921
27.3027
28.398
9.24788
19.2347
22.6627
22.3842
21.3499
18.1172
9.20583
19.6189
12.9618
9.28821
23.8059
20.1596
10.1626
19.2975
22.36
6.04807
8.37638
17.4276
25.6515
18.9774
11.6208
8.50043
12.4864
7.61465
17.4436
7.21613
18.9962
13.3256
19.5886
20.8492
7.53076
28.2999
19.2401
6.4576
18.603
14.8371
17.2512
21.0924
21.9134
11.2926
23.7926
26.7418
27.2928
20.7452
21.033
20.3299
19.3423
16.5701
16.4136
15.1467
13.049
10.2491
21.4343
17.7374
11.2993
18.8937
26.6438
22.0458
4.84653
26.5333
16.362
7.39708
6.96764
20.3079
21.4275
15.7059
20.1747
14.3473
10.3446
24.4524
23.0349
18.0572
7.28186
24.9133
15.194
27.8037
17.0627
8.41613
22.9484
28.5051
14.5731
14.3193
18.2917
14.691
15.5404
6.196
5.49149
23.4012
17.6165
15.9582
27.0386
22.5661
20.9315
9.82747
22.8408
19.9928
23.643
6.40478
19.7589
25.117
23.2882
16.5154
27.4709
14.4952
29.1654
8.9187
12.9011
18.5256
28.0953
23.4317
9.17634
17.1564
24.988
26.8126
26.6078
14.5054
6.50858
17.8687
9.13745
19.8802
28.1718
7.99927
9.72699
23.0648
17.2639
5.84984
25.4474
13.3561
28.9866
26.9129
10.4492
18.5463
13.1027
28.6135
10.7474
25.6365
9.69113
12.5043
14.3656
20.605
14.9562
26.0685
5.78702
9.29656
17.751
13.9549
16.4138
18.3192
20.3521
26.6075
12.763
17.7367
6.12795
4.80753
15.3267
9.06183
7.42981
6.41492
18.7329
7.36788
8.72326
9.76374
10.2398
24.8096
14.1556
11.4111
5.98731
17.1099
24.8442
5.32604
11.347
25.2789
11.9551
10.871
7.81471
8.64185
22.9786
10.5143
13.4548
29.687
26.4206
20.8755
12.6058
28.9901
29.2245
29.8059
23.0782
19.409
26.735
8.63321
5.42702
7.19881
5.82996
22.4484
9.02127
17.6224
9.38171
23.0248
14.0397
26.393
14.2421
11.3345
13.3294
27.0349
11.8503
13.7507
17.2896
11.9764
14.2637
11.3066
11.4542
27.73
26.3046
7.78728
19.5672
24.671
13.2399
19.2571
20.4119
9.81929
7.43216
18.381
26.1449
26.0351
7.17625
18.2101
28.9588
23.9086
7.33042
18.9404
15.0758
19.06
28.275
19.8354
17.6495
10.1966
11.2784
27.1447
20.6218
20.0704
6.63256
28.8333
28.0115
26.8077
16.7979
21.8825
19.852
7.04164
27.8946
10.552
8.62495
15.5554
30.0434
18.4298
23.6401
23.1983
16.3424
19.2409
29.6927
26.878
12.6735
18.0736
6.76167
24.8921
11.6856
7.64603
25.5329
28.2372
18.9848
15.5855
24.3935
8.18261
26.8132
21.2443
12.1033
13.3097
27.8059
13.0878
12.6131
7.76235
15.1494
12.6727
22.9464
19.2437
18.9059
14.4867
7.4446
14.3248
7.56316
6.95233
7.1637
17.2087
7.61287
25.8274
26.6162
21.6124
7.53608
10.792
4.94962
23.3109
9.44714
29.6934
5.72173
7.24697
6.19171
14.3215
12.1256
25.0494
25.723
18.905
26.2402
6.8749
15.1035
27.7941
21.8213
26.4074
8.51973
25.4388
13.2889
11.6367
6.10407
20.8492
22.6755
7.42982
15.6163
7.3686
13.3847
7.64308
8.17763
10.8643
22.3577
22.9713
21.2243
9.47257
17.1093
21.4942
16.348
18.9808
22.3387
17.5452
26.0991
9.10506
18.6717
29.057
12.9951
20.2091
10.032
14.9354
11.8203
28.1591
22.0139
20.0325
19.1227
9.49633
16.4229
18.361
9.19284
9.94716
6.83407
14.318
26.1924
14.9267
24.1435
9.68328
12.5617
28.2281
10.6668
27.9845
21.5418
10.581
10.9978
17.1255
13.6346
6.43631
20.3607
9.15313
11.3955
27.8248
29.5214
19.0551
7.32358
5.14194
9.98837
16.2402
29.2485
18.1718
19.455
20.8461
26.8275
20.1749
6.1736
7.93445
11.0816
29.4925
27.3513
24.7309
21.2328
21.0751
24.714
29.5841
11.1953
26.0619
17.795
13.8405
25.8105
7.49068
21.3977
27.1118
18.632
8.07469
10.0977
30.0468
8.37422
19.2312
11.1798
15.9054
20.9561
25.2539
8.22303
29.4205
16.1339
18.1519
6.30927
21.8425
23.1312
22.8364
26.4052
14.2394
21.9749
8.3349
23.9703
22.5014
10.3647
20.2798
6.58047
11.2311
11.1512
25.6899
24.8625
10.3792
23.1227
28.7711
25.2904
24.9782
17.7778
25.0953
9.09588
15.0211
18.8944
28.3485
8.0483
28.5854
21.0745
23.1011
7.87106
29.8628
21.9743
27.0316
28.5589
21.679
6.21691
23.4642
7.44706
24.405
27.1719
25.4611
5.70425
20.2704
17.743
13.914
9.7082
15.8503
6.0141
21.8256
9.1143
29.7777
11.1485
21.6191
6.59939
22.5106
14.1745
29.5787
14.1757
10.2233
23.3187
9.70801
17.1849
25.7008
27.1174
19.2225
29.9044
19.0019
23.1264
26.631
20.3119
6.00722
13.9385
27.7171
21.536
4.5656
23.088
20.1473
23.4047
26.7298
10.0118
17.6782
13.46
22.2979
12.9453
20.4334
12.7539
24.0293
27.5627
6.69455
9.33605
6.32176
16.2257
21.6221
13.3439
4.8671
18.4589
11.6439
17.249
10.2061
25.6009
19.3757
16.7422
8.86915
15.1812
13.9423
29.2134
21.4686
6.35985
21.7137
22.6112
9.13402
9.10758
17.3761
24.5748
8.45598
9.88426
12.064
13.2243
20.4035
17.5527
16.7392
12.5143
21.3778
15.3034
26.0289
13.5363
28.4848
8.09646
4.81048
15.8388
26.389
21.968
8.00158
27.5601
13.0437
15.9223
7.33926
20.7822
16.7221
5.84281
22.1819
25.2599
23.537
11.0789
8.20686
16.2059
20.5896
12.3251
18.5366
20.3107
22.6241
8.60052
7.16216
23.109
20.15
8.31922
21.2792
19.3572
21.5807
13.2508
22.4526
23.9375
6.34508
13.6433
26.3463
20.9112
28.6572
14.5069
26.7889
17.0888
6.31582
6.6906
7.27278
29.4642
11.7444
8.97701
5.53341
21.3093
6.154
28.0911
7.17574
22.4432
21.4099
18.9184
14.6719
14.3714
17.722
6.41234
6.86004
20.6518
27.8104
8.80731
24.7345
5.82488
27.8527
26.904
11.7865
19.2574
17.1662
7.76788
18.9111
19.0457
10.4669
26.8453
9.17605
14.3259
26.4852
15.5536
9.29918
21.7302
7.57307
20.4336
24.7499
16.2964
6.47828
6.82006
17.2664
18.848
11.478
6.52096
16.086
21.1116
28.1758
25.8033
23.049
7.51985
20.8917
15.2058
10.8132
5.76656
30.006
17.4186
25.1203
16.5792
22.7389
13.6414
28.6567
16.9437
20.6284
10.0909
23.5142
15.0719
7.84977
6.77146
14.1352
22.3986
29.5605
19.2766
5.95037
13.8126
10.7862
16.2777
7.96389
9.20996
20.6028
12.2343
23.1287
29.5748
22.1159
20.7486
7.47701
28.3839
26.6254
5.79386
6.8648
6.31287
11.9681
7.30773
29.2841
18.2762
16.9058
16.899
15.0174
28.7314
10.922
5.99092
20.8307
24.3528
28.4235
29.9524
18.7988
5.8903
28.8299
21.4151
4.73883
14.8226
8.80083
25.6784
8.62387
28.892
17.7041
13.8948
8.33472
15.0752
21.6379
26.1367
23.3826
11.489
23.9735
25.2195
20.7009
23.133
23.9746
13.2575
12.8455
26.0771
25.9184
18.2961
24.1504
25.0009
10.6684
18.7685
12.2243
9.85468
24.0012
25.5267
24.2964
12.2618
16.4772
25.1599
22.1858
17.1117
27.3351
28.9903
15.8344
18.1541
11.4144
12.4453
19.7799
7.03316
5.39088
18.8432
27.3767
24.5777
6.18953
15.6731
8.37415
29.6608
11.0995
17.8955
27.0597
21.8908
13.824
22.542
22.8604
7.98703
6.56208
6.24896
23.5419
10.7323
20.6348
24.5011
8.73898
24.9745
22.1722
26.1718
24.0518
20.7843
4.82836
8.56541
26.4538
14.405
19.435
16.59
4.77906
28.0189
7.38556
21.9814
22.4146
15.9903
6.62938
20.4099
21.064
11.3768
22.9284
28.6119
20.7679
23.4257
21.7693
7.81694
5.55013
21.4166
24.6465
26.2004
14.3775
10.9059
4.63008
26.177
6.30199
19.8448
11.046
6.15566
9.38817
15.3126
9.96303
22.245
6.28309
21.8352
10.3623
11.5693
14.3647
7.45296
25.874
25.1949
28.4994
27.9782
10.5068
24.3457
27.0227
13.1789
23.7944
5.6513
9.76982
17.155
27.8101
14.7198
18.7144
21.3999
15.4024
15.9477
27.2125
11.4045
12.2593
11.3809
15.3816
15.6097
13.8516
11.3871
21.7518
12.5503
29.818
15.4796
22.0026
10.8808
17.987
18.8333
19.3224
13.2206
19.5622
29.5795
20.1928
9.27223
13.808
16.3626
19.2806
12.7664
13.2633
24.7152
8.00138
19.2998
22.6741
15.9741
14.35
23.1312
22.5674
7.65012
5.41851
29.0886
7.44639
8.02902
9.14207
20.8603
26.3304
30.0973
16.1089
18.4744
28.5906
13.6899
23.0094
25.6614
6.95702
12.3625
13.6452
23.654
4.69169
23.7416
22.6976
21.868
16.4604
12.8965
6.57667
24.5387
15.3283
9.0583
16.8368
9.72351
16.3108
9.57621
28.3122
16.3163
19.6404
20.2697
18.01
17.8134
16.4924
8.23911
16.5431
17.1576
11.3321
10.408
5.75795
16.4258
21.2951
5.75848
19.6676
7.25071
11.1771
19.4707
25.9575
16.0613
8.99164
28.7714
8.24603
29.2027
28.4894
7.21387
6.09517
29.5334
24.2612
22.285
29.2269
24.9663
27.714
20.2549
10.5396
11.0834
22.2682
9.69933
24.1321
26.4448
13.5136
7.28378
21.6654
12.3225
5.86469
9.64424
19.0115
21.2635
24.2508
8.26719
25.5599
13.9434
19.8616
11.0834
24.4979
18.6911
26.7563
5.40995
24.2946
24.9712
27.5885
15.022
5.04947
7.06383
10.2744
19.3182
25.0985
26.2018
18.1176
20.5619
25.6569
25.1014
25.6919
5.62266
5.13487
9.44755
30.0993
18.806
25.6812
28.2207
23.5403
11.0125
23.9347
8.94271
12.0287
23.3537
11.7271
23.1852
18.0896
14.4973
20.5591
20.4247
23.4428
18.3463
26.1811
7.46092
19.5397
26.2329
19.7545
18.8356
12.6641
13.6563
27.4614
16.6338
15.3672
8.76811
6.5521
6.12596
16.705
16.5993
7.09386
5.77103
9.93927
8.30138
5.26339
7.37037
11.915
19.8478
13.7744
17.0299
19.9242
16.1125
16.4175
7.44267
11.617
27.4064
22.4874
16.9963
20.1062
10.8864
7.03832
16.8425
16.2446
7.5796
27.8228
18.7738
7.70889
20.6835
24.4311
25.3083
6.95908
12.8211
7.62314
24.7701
7.67465
14.8778
21.3072
20.9213
13.3883
13.7325
20.1659
17.1744
8.1461
21.077
22.0644
18.0728
28.4176
20.2106
15.6542
25.9652
25.6994
22.4799
7.14466
12.55
17.5338
8.87104
11.3987
5.73923
12.5175
29.1416
17.5769
11.0993
10.5515
10.6369
17.8605
21.2596
15.2611
6.0293
14.626
9.0186
24.3038
9.78426
5.96478
5.36014
19.0845
22.5196
7.8337
23.866
14.5737
18.5356
26.033
30.0101
28.1637
27.4459
16.9463
11.2965
16.4241
25.14
13.8354
9.69628
16.286
23.1259
10.173
4.56158
13.5043
10.0808
9.00058
24.3051
18.6957
15.4602
8.70036
27.0417
27.3637
6.27657
14.9069
12.6252
24.127
9.1122
17.6365
11.4063
14.0691
26.7021
19.9304
27.0466
16.0761
7.57316
16.2127
19.2531
26.3217
26.266
28.9044
7.82668
9.17189
29.089
8.20968
25.0383
12.1092
27.7874
29.1539
5.1844
22.5056
15.4084
24.0551
26.1324
18.6474
18.0046
10.9966
15.5592
22.8502
23.7637
16.191
29.7982
10.7264
27.9725
18.287
26.6053
17.953
27.6225
25.3763
26.41
15.3484
16.6986
12.7971
19.3541
21.4531
21.1133
27.8891
15.8736
25.7998
16.5227
27.5916
8.30304
9.97616
18.7931
22.7782
5.59588
21.1505
7.29628
26.4583
12.0775
29.6208
12.0652
26.2142
10.7263
11.233
19.7012
11.8407
23.7122
24.1783
11.8047
23.0527
6.07135
22.9995
20.3647
27.592
26.4757
11.3292
29.4126
29.7431
6.31385
25.7112
22.3139
28.9724
17.6079
7.03986
17.3934
10.854
8.27103
12.5937
8.34824
18.6261
18.3518
28.1584
14.2468
6.43778
26.7419
10.8151
5.29083
14.4969
8.67192
8.51576
20.9972
27.5825
12.3953
9.81577
14.6636
11.6758
24.8741
27.7822
23.1853
28.2286
5.46056
15.5229
15.7821
8.89248
20.2796
15.695
12.4406
11.2854
26.7112
17.4181
19.7948
14.4311
28.7656
27.0446
16.0557
23.0679
20.316
13.1047
11.5896
10.0556
28.571
11.2976
19.1151
15.9257
23.0577
16.7871
17.2898
16.014
25.9013
17.5555
6.18395
8.73465
15.9858
9.8523
27.8103
19.356
14.8287
20.2355
8.8237
13.2205
23.9485
7.1304
21.2325
24.4375
27.1474
18.4827
9.67132
12.3739
20.6932
23.1009
15.7173
18.4269
5.98855
27.3512
11.5053
22.1501
18.9003
6.15798
17.1609
7.10092
13.277
22.8929
7.51817
9.13017
6.60474
22.0251
28.0165
21.1622
23.7905
20.5646
21.8616
13.6345
16.8073
29.4298
29.8934
29.0652
26.1716
15.7563
17.8126
11.4182
28.8195
27.2354
9.27225
17.6355
9.76542
9.43192
23.0588
26.0958
21.6874
20.193
8.56905
12.3337
11.0338
7.07749
11.5108
9.82589
25.947
12.5286
17.6278
7.68045
20.2851
9.64437
21.5312
9.22945
28.4955
20.0196
9.50942
15.1861
30.0152
10.7792
8.84185
26.3675
23.8693
20.8589
5.69001
26.7312
15.9833
22.8116
12.9326
24.9226
25.7229
29.238
22.8003
12.594
16.5222
15.5308
28.1079
10.23
23.5757
6.01656
14.0561
29.0866
10.3892
22.0425
8.50194
17.4613
10.1508
20.855
11.5961
18.113
18.3724
26.551
7.79744
19.0603
6.68742
19.8193
9.82045
14.3203
21.5341
17.9113
7.788
27.7504
8.54884
26.5521
13.4946
14.4395
22.6527
19.0916
12.3305
17.7859
28.7591
16.0508
8.29121
5.76215
13.7902
9.84383
12.9484
27.3827
7.0174
15.9844
29.1849
6.29089
25.7053
16.223
27.1088
24.8034
27.8585
6.41818
11.4473
19.6898
10.6752
23.42
21.6814
15.5314
8.55242
11.8002
7.28701
28.0602
22.2812
14.8998
22.9856
5.99898
15.8727
13.8489
7.3657
18.9034
19.7288
24.5957
14.3868
28.4746
7.6413
27.8486
22.6353
6.39682
27.8419
7.0608
18.8039
19.1126
8.87661
29.2009
12.3394
8.67099
7.42686
24.9119
27.8095
26.0299
11.8923
20.901
18.6044
8.31801
14.4774
9.29097
28.8186
6.19141
8.03681
25.3941
12.2514
28.6878
28.6718
28.3794
16.4521
7.82717
21.3641
13.6491
26.5255
26.1486
7.20235
12.3356
6.49574
21.7024
29.7554
21.8713
28.5767
6.50953
28.9992
19.9164
11.2534
19.133
17.9639
28.4132
26.2656
24.3586
22.161
18.0109
25.0065
16.1028
6.69751
22.8665
22.2768
19.1074
13.1513
27.6152
21.2611
27.148
21.7115
8.6385
8.69566
27.6579
7.62729
12.87
8.67157
16.3129
17.6101
9.9834
18.3293
21.3678
14.3813
27.2222
6.33679
18.8
6.84638
5.55625
27.7794
7.93485
16.633
26.7882
23.9608
29.3864
26.7689
22.5541
13.3743
18.5143
9.00247
12.4362
26.5315
15.4079
28.8367
16.9538
8.34587
15.8673
15.2427
26.135
8.46794
16.576
27.6215
26.068
25.224
16.3954
5.35809
29.8293
14.3319
22.3323
11.2318
17.6365
24.5346
11.6761
16.157
9.12574
6.29566
17.3361
14.5227
28.1562
18.4489
8.57411
23.6765
11.9261
4.61966
11.8694
17.3741
10.3574
29.7221
17.3839
28.711
24.7434
7.98644
28.1157
17.9633
22.6948
26.3895
20.3742
21.0164
12.0506
10.2654
29.5277
16.8472
17.4882
17.9301
6.00267
17.2238
7.90248
29.4111
22.3844
13.8258
28.732
26.8825
23.168
19.9445
9.97907
23.1874
15.3901
11.4284
12.7887
12.1577
30.0028
9.76797
20.0108
23.6055
12.0742
28.6688
20.5496
26.8968
12.1502
24.622
28.6844
19.3945
14.5249
19.1871
8.94832
12.0411
11.5981
24.0601
19.0528
12.6946
29.5663
16.0483
10.3742
8.77112
21.3775
29.3194
13.4668
28.6784
17.9175
27.0256
14.7486
19.2482
25.1478
22.3856
15.4568
18.9314
14.6105
8.61694
14.938
8.66499
11.737
18.5231
11.6759
12.0661
28.9322
20.8732
20.9382
9.80085
26.6756
15.6754
27.5163
16.5958
23.2649
18.4951
21.2264
24.0925
13.0208
20.0821
25.1171
18.211
27.9272
19.7388
9.68784
26.7264
8.63798
9.38348
8.66033
22.2629
18.8923
21.3048
20.0571
6.57232
6.96986
24.5518
7.41524
8.14637
14.9484
9.61786
23.3249
19.8403
10.6756
19.7144
27.5691
7.49118
15.4356
9.45263
7.65687
8.55587
25.8506
21.0456
26.4744
26.1381
19.8848
20.6105
27.39
11.8938
29.9421
18.154
17.5033
9.95694
26.2086
14.8651
9.61645
6.96634
10.4891
22.4341
22.742
27.302
28.828
6.08596
22.8444
7.07037
11.5671
29.7354
14.034
6.42168
23.6238
12.718
11.6728
27.5636
13.0542
10.2643
21.9749
12.241
11.2843
24.6779
9.50065
13.5146
26.8456
29.7821
7.10761
12.5368
27.9669
20.1235
22.3347
24.8123
18.1187
5.03256
8.92851
20.1388
20.9466
13.4474
20.1277
23.3338
7.01525
8.0098
22.5148
6.11888
18.4041
12.484
23.1427
25.5266
28.412
17.9414
17.6703
10.0707
5.59637
23.3302
24.4412
26.7548
6.40799
24.795
27.0602
21.3266
24.6221
19.9856
14.4927
9.0324
8.2972
23.3314
9.33816
6.14945
4.717
15.0556
7.92277
12.0247
24.925
29.3674
9.21049
15.0752
17.9913
29.4541
12.6896
28.5941
11.1464
8.91662
17.1271
20.7103
14.8209
16.548
22.1074
22.2602
27.36
28.2481
23.3841
20.636
16.72
14.9319
15.1393
17.8694
8.50236
19.9994
28.1646
26.1845
16.4472
7.7387
16.8178
8.58781
16.6749
9.2905
16.2135
6.35353
28.2352
8.55574
8.89669
6.17424
9.7721
14.012
19.4796
11.6066
9.78088
16.9255
18.4569
28.4967
21.8798
7.26034
9.06601
6.68087
27.6474
21.5948
8.13257
29.5413
10.7398
11.5221
18.7788
21.1624
9.10773
21.0861
16.2731
22.305
20.5562
28.0418
22.4904
19.9778
20.073
21.563
29.5134
13.5424
26.1224
20.66
25.3064
19.4982
5.88077
9.18314
17.1514
23.9344
17.5064
17.3962
19.5499
13.1693
21.7936
28.5727
16.861
24.9719
26.2026
14.9151
29.5974
15.5379
25.1821
7.69969
17.0735
12.6944
17.7697
23.9673
9.29163
6.0819
29.9446
28.6363
26.4155
22.5693
21.1309
17.5336
24.9589
29.5151
23.2942
17.7644
15.3557
27.3137
18.5467
16.8926
17.7956
18.6702
12.0046
27.6221
13.1658
7.85619
21.01
27.9312
23.9697
17.9892
24.7176
23.7155
28.8037
16.7801
17.5843
19.4915
29.8082
14.7918
14.3803
15.0504
19.6879
26.7961
19.8896
25.3773
24.5466
29.0195
24.0023
20.3979
11.2438
28.5057
8.16909
11.8473
8.50727
15.4397
10.6156
28.7551
27.9467
22.5723
13.3139
17.1501
13.5809
21.0015
27.5455
19.0209
25.8958
7.92188
24.6935
13.6104
14.4723
18.7547
13.3931
8.14431
5.54715
26.9472
8.17563
22.5297
18.4259
22.2635
8.55435
22.7033
22.376
11.3689
9.34493
17.9945
5.17226
20.6111
10.9211
9.90693
6.69518
27.5024
15.5521
18.6014
15.2009
10.0197
6.89783
21.7587
27.5633
10.1035
29.1623
21.6963
20.6771
29.439
12.8082
8.92811
13.1282
7.52916
28.6757
5.7185
18.2549
18.774
16.8851
26.8472
8.84725
23.2907
16.6812
23.2395
8.47167
25.0381
10.0991
10.6135
12.422
13.2014
22.1975
28.3412
26.4653
14.5206
10.3768
22.4297
17.1861
23.4857
13.356
28.3898
4.91861
20.859
15.6582
20.0427
24.5079
7.34472
8.92328
14.4795
11.203
18.8526
21.6919
16.5149
18.0292
19.5731
29.9913
27.0532
10.8668
10.7388
22.1999
28.3427
17.9691
21.3253
12.5083
12.079
19.1927
21.8636
26.5315
9.44608
8.73503
20.608
18.4644
9.11913
22.3457
28.6409
24.7818
15.7465
16.8092
11.1593
11.5392
7.34471
16.0741
28.0427
15.7577
7.37419
14.2167
8.16284
19.662
25.891
22.5462
25.8119
26.9912
14.5639
13.0614
8.11554
23.0474
17.3933
23.8824
12.6673
18.8682
25.6453
29.1141
26.905
14.6002
14.2242
14.1903
20.7802
16.6655
18.0669
15.9181
6.97496
24.3133
14.7017
5.8524
13.1815
16.3356
24.539
23.1208
27.0016
13.5405
9.8895
9.74978
11.2915
14.9104
7.77049
29.6482
15.1614
18.0486
27.1263
6.80136
19.6654
17.4445
14.0776
29.9025
17.6101
19.6961
13.4519
25.9618
25.1935
25.5694
20.0551
21.6666
11.6401
